Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
11854.6,May-2001,2814.4,flat,residential,Border,irregular,2,28062,8,0.21282494385277984,1989,1997,highway,73,5,8,NA,Yes,NA
19441.4,April-1972,4243.9,flat,commercial,Center,trapezoid,3,13464,3,0.3407411730288403,1961,1970,street,55,2,7,NA,No,NA
7656.4,May-1999,10410.4,villa,residential,Border,trapezoid,2,35637,5,0.8715162783128657,1995,0,highway,13,1,2,NA,Yes, No
7688.9,September-2005,8069.6,villa,residential,Center,irregular,4,22354,7,0.34932836849136595,1996,0,street,8,5,9,NA,Yes, No
13002.1,December-1980,1473.1,open land,residential,Outskirts,rectangle,1,55433,8,0.24715501476330048,1968,0,highway,31,1,7,C,NA,NA
13072.8,June-2001,2768.6,open land,residential,Outskirts,irregular,2,60016,6,0.9291779053057094,1996,0,highway,63,5,5,C,NA,NA
13505.8,April-1999,3148.2,villa,residential,Center,trapezoid,2,7798,6,0.9771031373145812,1989,1999,street,81,5,1,NA,Yes,Yes
21238.2,April-2000,2882.6,duplex,commercial,Center,trapezoid,2,24054,3,0.30298006355179063,1995,0,alley,31,5,5,NA,No,NA
13653.6,June-2004,2693.5,duplex,residential,Center,rectangle,3,17747,10,0.9810529082756477,2001,0,alley,75,1,1,NA,Yes,NA
7230.5,December-2009,4379.0,villa,residential,Center,trapezoid,1,3449,6,0.4967140536215544,2007,0,street,69,4,6,NA,Yes,Yes
13266.2,December-1993,2858.9,open land,commercial,Outskirts,rectangle,3,75900,6,0.6470241166291681,1975,0,highway,71,1,3,C,NA,NA
14515.0,July-1995,10507.4,duplex,residential,Border,rectangle,1,33526,3,0.9865019866688142,1993,0,highway,77,5,8,NA,No,NA
14113.8,October-1995,11236.1,flat,commercial,Outskirts,irregular,2,78387,4,0.9827901712778161,1979,1987,highway,18,3,8,NA,Yes,NA
12827.6,May-1996,1255.2,open land,residential,Border,irregular,2,32051,5,0.1604966619798247,1991,0,highway,21,4,6,C,NA,NA
12968.8,November-1986,4783.2,duplex,commercial,Border,rectangle,1,34647,3,0.6368677219278468,1986,0,highway,58,3,6,NA,No,NA
5841.5,August-1995,3229.4,villa,residential,Outskirts,trapezoid,2,64426,6,0.8026790685151527,1984,1992,highway,81,3,5,NA,Yes, No
12963.3,August-1984,2516.1,duplex,residential,Center,irregular,2,11538,4,0.8271615256768613,1974,1984,street,3,1,10,NA,Yes,NA
11482.6,September-1979,4926.5,duplex,residential,Border,irregular,4,31778,9,0.4689953768052426,1976,0,highway,85,1,8,NA,No,NA
5278.2,September-1977,875.2,villa,residential,Border,rectangle,2,31728,6,0.03347281799148072,1970,0,street,63,2,8,NA,Yes,Yes
13731.3,April-1985,7603.7,villa,residential,Border,rectangle,5,26867,2,0.9156934636927588,1979,0,highway,78,2,1,NA,Yes,Yes
14094.2,October-1978,6446.8,open land,industrial,Outskirts,rectangle,1,73298,4,0.6665203645236463,1961,0,highway,36,5,8,C,NA,NA
15398.9,October-2006,4848.3,open land,commercial,Border,rectangle,3,28139,1,0.38691146987675384,1988,0,street,25,1,5,F,NA,NA
6292.1,September-1970,10846.4,villa,residential,Outskirts,trapezoid,1,61520,5,0.42246526527521466,1952,1960,highway,93,4,4,NA,Yes, No
14669.3,November-1994,9064.4,open land,industrial,Center,irregular,3,17179,2,0.07624530298911514,1983,0,street,29,3,9,C,NA,NA
6435.2,September-1972,3068.4,villa,residential,Center,rectangle,2,13420,10,0.6025744904373274,1959,1969,alley,24,3,7,NA,Yes, No
5777.4,December-1990,6410.5,villa,residential,Outskirts,irregular,5,63165,7,0.20668583578993882,1973,1984,highway,21,2,5,NA,Yes, No
13380.6,November-1981,9659.8,duplex,commercial,Center,irregular,2,12627,2,0.9445905825089206,1966,1976,alley,84,1,6,NA,No,NA
14897.3,March-1994,11270.5,open land,industrial,Outskirts,rectangle,4,60706,8,0.4603146682254309,1987,0,highway,32,3,2,C,NA,NA
7040.5,May-2004,9001.9,villa,residential,Center,irregular,1,6473,6,0.21585449919546296,1986,1997,street,36,4,5,NA,Yes, No
15270.9,July-1995,7045.7,open land,commercial,Outskirts,trapezoid,4,76659,4,0.10409909396454575,1984,0,highway,88,3,7,F,NA,NA
6939.6,July-1973,9551.1,villa,residential,Border,rectangle,2,20419,3,0.3029906884820174,1954,1962,highway,57,5,8,NA,Yes,Yes
14500.1,March-1979,10859.3,flat,residential,Center,rectangle,1,2032,5,0.025390096588940425,1967,1976,street,35,3,10,NA,Yes,NA
5315.7,October-1973,5884.9,villa,residential,Border,irregular,2,38616,7,0.8615687469035491,1966,0,street,13,3,2,NA,Yes,Yes
13276.6,April-1970,5012.0,villa,residential,Outskirts,rectangle,2,57959,5,0.2445358515534518,1958,1967,highway,49,2,9,NA,Yes, No
14847.6,September-1972,6529.1,open land,residential,Outskirts,rectangle,3,55451,8,0.5156681272677586,1960,0,highway,63,5,10,F,NA,NA
13290.7,November-1997,6606.9,duplex,commercial,Outskirts,rectangle,2,56777,3,0.8107259008674771,1981,1992,highway,56,3,3,NA,No,NA
20009.6,April-1990,7817.3,duplex,residential,Outskirts,irregular,3,64552,9,0.4662624641134514,1988,0,highway,15,5,2,NA,No,NA
13694.1,December-1995,5566.0,open land,residential,Border,irregular,1,29652,10,0.836006350620268,1986,0,highway,79,3,3,F,NA,NA
14974.9,July-2009,9041.4,duplex,commercial,Outskirts,trapezoid,3,65200,10,0.6350548080159064,2009,0,highway,11,3,5,NA,Yes,NA
13108.2,August-1972,9344.9,open land,residential,Outskirts,irregular,3,59214,3,0.68658332183089,1961,0,highway,80,4,3,C,NA,NA
13904.5,March-1977,11372.6,flat,commercial,Center,irregular,5,15423,7,0.024565936955349588,1972,0,alley,22,4,10,NA,No,NA
6285.4,July-1997,8706.5,villa,residential,Outskirts,irregular,1,52384,7,0.27445569424161465,1992,0,highway,32,4,2,NA,Yes, No
6628.5,December-1991,6736.9,villa,residential,Border,rectangle,1,20466,2,0.38215550133448584,1986,0,highway,53,5,1,NA,Yes,Yes
14222.6,October-1983,2752.3,open land,residential,Center,trapezoid,3,8326,2,0.08083316107488692,1978,0,street,67,3,3,F,NA,NA
13663.8,November-1997,9917.6,flat,residential,Outskirts,rectangle,4,52063,3,0.20682894417157016,1990,0,highway,61,1,1,NA,Yes,NA
13863.8,May-1997,6802.5,flat,commercial,Center,irregular,2,5514,3,0.37818399620896637,1991,0,street,4,4,10,NA,Yes,NA
15109.6,March-2007,11785.4,open land,industrial,Border,rectangle,3,33771,5,0.016628182817854276,2002,0,highway,72,5,1,C,NA,NA
11978.4,December-1982,4709.7,flat,residential,Outskirts,irregular,3,63022,6,0.4487666073415413,1981,0,highway,31,3,5,NA,Yes,NA
14350.5,February-1993,9639.0,flat,commercial,Center,rectangle,2,19635,9,0.7462212031020315,1979,1990,alley,11,2,3,NA,No,NA
22001.6,April-2000,9550.2,flat,residential,Center,irregular,3,13762,2,0.5447770783726673,2000,0,alley,17,1,7,NA,Yes,NA
12701.3,May-1972,8101.3,duplex,residential,Border,irregular,4,26981,4,0.451937559638088,1958,1969,highway,12,3,5,NA,Yes,NA
13162.7,March-2001,3666.4,flat,residential,Border,rectangle,2,37099,7,0.682899708270478,2001,0,street,40,5,4,NA,Yes,NA
15294.5,May-1972,9931.3,open land,commercial,Center,irregular,4,13748,9,0.9649464270177164,1960,0,alley,20,3,4,F,NA,NA
13047.5,January-2008,5440.6,flat,residential,Center,rectangle,2,16547,9,0.01482497319202114,1992,2001,street,73,1,5,NA,No,NA
7929.0,October-2008,9939.6,villa,residential,Outskirts,rectangle,5,66312,4,0.032498235100536954,2001,0,highway,42,4,3,NA,Yes, No
7598.2,May-2008,10097.4,villa,residential,Center,irregular,1,16624,5,0.35884741012920307,2005,0,street,23,5,2,NA,Yes, No
13470.4,November-2006,3076.7,duplex,residential,Outskirts,rectangle,4,55286,3,0.17171330372535087,1990,1999,highway,39,2,5,NA,Yes,NA
15345.9,January-1990,3400.0,open land,commercial,Center,trapezoid,1,19961,1,0.35136515747968566,1987,0,alley,76,4,5,F,NA,NA
13817.2,January-2005,3623.6,duplex,commercial,Border,trapezoid,3,38507,4,0.400196657559164,2004,0,highway,1,2,4,NA,Yes,NA
12600.6,July-2009,3999.5,flat,commercial,Outskirts,irregular,2,69930,3,0.5130735938826801,2000,0,highway,25,2,3,NA,Yes,NA
13120.8,December-1993,2482.9,flat,commercial,Outskirts,rectangle,4,78415,1,0.17673316625373914,1981,1989,highway,53,5,9,NA,Yes,NA
15823.3,October-2006,11492.0,open land,residential,Outskirts,irregular,3,77448,8,0.8797579418790136,2005,0,highway,86,1,7,F,NA,NA
24102.2,April-2004,11865.6,open land,industrial,Border,rectangle,4,34438,3,0.10319722176864587,2001,0,highway,44,2,9,F,NA,NA
15825.5,July-2007,10825.0,open land,commercial,Border,irregular,1,34572,5,0.9715262348708051,1991,0,street,47,5,6,F,NA,NA
6178.7,December-1995,1899.4,villa,residential,Outskirts,trapezoid,5,60627,10,0.7829942958650832,1995,0,highway,43,1,10,NA,Yes, No
15150.3,August-2006,4748.3,open land,industrial,Center,trapezoid,4,23338,4,0.26066454697173147,2000,0,street,85,3,5,F,NA,NA
13623.4,September-1999,5950.2,duplex,residential,Outskirts,trapezoid,5,56345,3,0.37173160280214335,1981,1991,highway,3,2,1,NA,Yes,NA
12794.2,February-2007,1513.3,open land,residential,Border,irregular,4,27793,9,0.3167940775088889,2006,0,highway,89,4,8,C,NA,NA
14685.7,August-2000,10385.2,duplex,commercial,Outskirts,rectangle,2,50691,4,0.8932957759996455,2000,0,highway,34,5,5,NA,No,NA
12741.5,December-1986,7902.6,flat,commercial,Center,irregular,1,2904,9,0.8591913872726709,1979,0,street,12,2,7,NA,No,NA
6946.1,August-1991,9015.0,villa,residential,Border,rectangle,2,27474,8,0.11601821517962951,1972,1982,street,97,4,10,NA,Yes, No
19560.2,April-1996,3119.5,flat,commercial,Border,trapezoid,3,36387,10,0.16782574596882527,1993,0,highway,55,3,3,NA,Yes,NA
12984.7,January-2008,6715.3,flat,commercial,Border,rectangle,4,26440,1,0.4127031625392059,1992,2002,street,56,1,2,NA,No,NA
15645.2,February-1999,9609.2,open land,industrial,Center,irregular,2,8877,6,0.5089349829630779,1991,0,alley,79,3,7,F,NA,NA
7135.4,August-1985,7788.9,villa,residential,Outskirts,rectangle,1,59707,6,0.014725501710204814,1974,1983,highway,41,1,9,NA,Yes,Yes
15052.7,January-1973,9667.0,open land,commercial,Center,trapezoid,2,11585,6,0.6516980739331141,1959,0,alley,48,2,6,C,NA,NA
12879.9,July-2002,5200.7,duplex,commercial,Border,irregular,2,30564,4,0.7791866028751063,1987,1998,highway,46,5,4,NA,Yes,NA
7760.8,July-2000,11508.5,villa,residential,Outskirts,trapezoid,3,69881,2,0.09982666804523388,1983,1993,highway,12,1,1,NA,Yes, No
13508.2,June-2004,5065.4,duplex,residential,Outskirts,trapezoid,4,52287,6,0.00044208587000504895,1986,1996,highway,9,2,8,NA,No,NA
12965.2,October-1999,4043.7,duplex,commercial,Center,irregular,5,14770,3,0.13603495080531192,1987,1996,street,15,3,7,NA,No,NA
14749.5,August-1986,10741.0,open land,residential,Outskirts,irregular,5,65029,6,0.23330056925013887,1975,0,highway,61,4,3,F,NA,NA
6167.8,May-1984,4991.4,villa,residential,Border,trapezoid,4,22643,3,0.5994476717508767,1971,1981,street,53,1,7,NA,Yes,Yes
14462.5,July-1973,1674.0,open land,residential,Center,rectangle,3,23060,6,0.6521847875903142,1971,0,alley,46,3,2,F,NA,NA
14197.6,June-1987,3737.0,open land,industrial,Border,rectangle,1,32955,5,0.28220117113238985,1979,0,street,42,2,5,F,NA,NA
13924.3,November-1998,6259.4,open land,commercial,Border,irregular,5,27029,1,0.38089843215074315,1995,0,highway,16,2,5,C,NA,NA
20714.4,April-2000,5551.5,duplex,residential,Center,trapezoid,2,10318,8,0.3514547635362232,1982,1992,street,95,2,10,NA,No,NA
13173.9,December-2000,10520.6,flat,commercial,Outskirts,rectangle,3,62734,6,0.5745656844516395,1987,1995,highway,90,1,1,NA,No,NA
6604.8,July-1983,9926.9,villa,residential,Center,irregular,1,3615,5,0.5795294183175214,1972,1983,street,18,2,3,NA,Yes, No
4768.7,December-1993,1529.8,villa,residential,Outskirts,irregular,5,57835,4,0.7266001926621743,1977,1986,highway,52,3,4,NA,Yes, No
15063.5,June-2001,7601.4,duplex,commercial,Center,rectangle,4,23430,8,0.17680046785491188,1994,0,alley,74,1,8,NA,Yes,NA
13123.3,July-2007,5971.7,duplex,commercial,Outskirts,irregular,2,56360,4,0.8982396057984443,1999,0,highway,33,3,1,NA,Yes,NA
11093.5,May-1973,1838.4,flat,commercial,Border,rectangle,5,30613,8,0.5049903135638485,1958,1969,street,76,4,7,NA,No,NA
13022.8,July-1980,8436.0,flat,commercial,Border,rectangle,5,20584,1,0.021606890213275443,1962,1970,street,80,2,7,NA,Yes,NA
13182.8,July-1999,6650.5,open land,industrial,Outskirts,irregular,1,59571,7,0.06346311717213748,1992,0,highway,19,2,1,C,NA,NA
6967.0,February-2006,8180.5,villa,residential,Border,irregular,2,27453,9,0.10228320402519864,1998,0,highway,25,5,9,NA,Yes, No
11305.6,January-1971,3168.8,duplex,commercial,Border,rectangle,5,22508,8,0.420373260775465,1953,1961,street,69,5,2,NA,No,NA
12037.5,October-1977,1858.3,duplex,commercial,Center,irregular,1,2617,6,0.001675907221305728,1972,0,street,2,4,4,NA,Yes,NA
13708.0,November-1984,10826.9,flat,commercial,Outskirts,irregular,4,74721,1,0.78594337690701,1978,0,highway,26,3,7,NA,Yes,NA
14403.8,September-1979,8333.9,duplex,residential,Center,rectangle,5,12822,6,0.5758238020036515,1969,1980,alley,61,3,10,NA,No,NA
5990.3,October-1994,4150.7,villa,residential,Border,irregular,5,31575,7,0.9368328013851025,1977,1988,highway,11,5,9,NA,Yes, No
11968.8,July-2005,3553.0,duplex,residential,Outskirts,irregular,1,61778,4,0.8350081156170968,1992,2000,highway,89,2,5,NA,No,NA
16050.6,July-2005,11383.9,open land,commercial,Border,trapezoid,1,22042,3,0.9818717021098616,2003,0,street,14,3,6,C,NA,NA
14388.5,February-1987,3231.5,open land,residential,Border,rectangle,1,21672,3,0.6619476150970418,1968,0,highway,51,2,7,F,NA,NA
13552.3,July-1997,7014.6,duplex,commercial,Center,irregular,1,24752,2,0.6402214622872108,1991,0,street,69,4,9,NA,No,NA
7489.8,March-2005,10256.8,villa,residential,Border,trapezoid,3,24216,4,0.8191738480742354,1992,2002,highway,33,1,2,NA,Yes, No
7750.4,September-1997,6177.8,villa,residential,Outskirts,rectangle,3,74545,7,0.8695997608167425,1979,1988,highway,4,3,10,NA,Yes,Yes
5829.1,June-1972,6618.7,villa,residential,Border,trapezoid,2,35746,10,0.8069556097547458,1962,1973,highway,12,2,2,NA,Yes, No
11959.9,November-1982,3960.7,duplex,commercial,Border,irregular,4,29236,3,0.7366795415061675,1982,0,street,54,1,9,NA,No,NA
14982.3,July-2003,7513.5,open land,residential,Outskirts,trapezoid,1,75853,5,0.10827406567197351,1998,0,highway,70,3,8,C,NA,NA
12681.9,November-1987,5833.9,flat,residential,Center,trapezoid,2,22336,10,0.7731423787147452,1974,1984,alley,71,1,2,NA,No,NA
12744.0,August-1988,3214.4,duplex,residential,Center,irregular,2,19735,9,0.7530710007527431,1974,1984,alley,83,1,8,NA,Yes,NA
13541.6,March-1971,7608.8,open land,residential,Center,irregular,3,2222,8,0.9874745396133846,1953,0,alley,72,5,5,C,NA,NA
13260.5,January-1995,2292.3,duplex,commercial,Center,rectangle,3,2158,4,0.1801049963768585,1984,1992,street,21,3,2,NA,Yes,NA
5170.2,January-1972,3151.9,villa,residential,Border,trapezoid,4,20917,10,0.21174934193061912,1971,0,street,88,5,9,NA,Yes, No
15693.6,February-1985,8234.5,open land,industrial,Outskirts,rectangle,2,59684,1,0.8716598442475154,1979,0,highway,49,2,10,F,NA,NA
6732.2,July-1981,2972.4,villa,residential,Center,rectangle,5,19855,2,0.1436507991268925,1963,1971,alley,8,5,1,NA,Yes,Yes
13344.2,October-1992,10209.8,flat,commercial,Center,irregular,1,13970,5,0.0703144731827885,1974,1984,street,24,2,8,NA,No,NA
13703.9,May-2005,8859.1,duplex,commercial,Center,irregular,1,13904,1,0.3208443030433499,1995,2004,street,84,5,6,NA,No,NA
13956.7,February-1982,6624.9,duplex,residential,Center,rectangle,4,19691,2,0.5041403289353203,1972,1982,street,57,1,6,NA,Yes,NA
4879.4,November-1977,885.8,villa,residential,Center,irregular,2,25188,3,0.5605873771561908,1974,0,alley,95,4,3,NA,Yes, No
6271.7,May-1987,5535.4,villa,residential,Border,trapezoid,3,33670,8,0.8419143154659829,1982,0,street,25,4,3,NA,Yes, No
5458.5,August-1976,2115.2,villa,residential,Border,trapezoid,2,36190,4,0.5703563080861562,1958,1968,highway,36,3,6,NA,Yes,Yes
15373.8,July-1971,5006.8,open land,residential,Center,rectangle,5,12291,7,0.6572909225410145,1965,0,alley,39,1,8,F,NA,NA
13747.2,April-2006,1927.3,villa,residential,Outskirts,trapezoid,3,74223,1,0.1210368924783286,1995,2005,highway,16,2,4,NA,Yes, No
14117.9,August-1989,9057.9,duplex,commercial,Center,irregular,1,17232,8,0.7066739318669906,1984,0,alley,42,3,4,NA,Yes,NA
20007.8,April-1984,7335.3,flat,residential,Outskirts,trapezoid,4,71106,10,0.02990316062397913,1967,1977,highway,39,4,2,NA,Yes,NA
11665.2,October-1971,7333.3,flat,commercial,Border,irregular,4,29032,8,0.43094791045688186,1968,0,street,31,3,7,NA,No,NA
12922.6,July-1998,3739.9,open land,industrial,Border,trapezoid,4,30277,4,0.4667101282673618,1979,0,street,89,3,3,C,NA,NA
7221.6,February-1984,6944.2,villa,residential,Center,trapezoid,1,18322,4,0.8702075137875839,1984,0,street,48,2,7,NA,Yes, No
11850.2,May-1995,1131.3,flat,residential,Border,trapezoid,1,28301,8,0.7968708495350812,1986,0,highway,38,5,6,NA,No,NA
7809.5,December-1995,9236.6,villa,residential,Outskirts,rectangle,2,65541,5,0.519384922441248,1990,0,highway,26,2,7,NA,Yes, No
12759.7,November-1979,4032.4,duplex,residential,Center,trapezoid,5,15630,10,0.6273137257879455,1977,0,street,48,2,7,NA,No,NA
12582.1,March-1999,4051.4,flat,residential,Outskirts,rectangle,4,68975,5,0.5118729007138579,1983,1991,highway,29,3,3,NA,No,NA
13757.7,July-2004,5026.0,duplex,residential,Outskirts,rectangle,5,51801,3,0.8953130361749103,1991,1999,highway,93,2,8,NA,Yes,NA
14422.8,January-1993,6952.3,open land,commercial,Border,irregular,1,36048,10,0.5195509303513742,1983,0,highway,20,3,4,F,NA,NA
15514.1,May-2009,5695.7,open land,residential,Border,trapezoid,2,20807,6,0.845702746494021,1997,0,street,64,2,9,F,NA,NA
13302.0,March-2005,3102.3,flat,commercial,Center,trapezoid,5,14388,3,0.9989464000402415,1995,2005,street,47,1,4,NA,Yes,NA
13530.2,December-2001,9621.0,flat,commercial,Border,trapezoid,3,22510,7,0.15329560543610599,1998,0,street,99,5,4,NA,Yes,NA
13846.0,September-1995,2599.6,flat,residential,Center,trapezoid,3,11368,2,0.6591453147662555,1985,1993,alley,39,1,10,NA,Yes,NA
13682.1,November-1981,10800.3,flat,residential,Outskirts,rectangle,5,53882,10,0.6448830950232491,1978,0,highway,16,5,6,NA,No,NA
11995.9,February-1979,2019.4,open land,industrial,Outskirts,irregular,2,78569,3,0.1799251780603922,1965,0,highway,84,2,9,C,NA,NA
14562.7,June-1981,4957.4,open land,commercial,Border,rectangle,5,26517,2,0.7067480905487817,1970,0,highway,28,2,3,F,NA,NA
15699.9,November-2003,6638.6,open land,industrial,Center,trapezoid,5,13014,5,0.190267186108384,1996,0,alley,37,5,10,C,NA,NA
12688.7,May-1992,3519.5,flat,residential,Outskirts,trapezoid,4,58584,4,0.054513736134346624,1988,0,highway,77,2,9,NA,Yes,NA
14894.5,August-1993,5762.4,open land,industrial,Border,rectangle,5,33590,5,0.7852256115068641,1986,0,street,69,1,8,F,NA,NA
7240.6,July-1998,7789.7,villa,residential,Border,rectangle,4,33678,9,0.01180536080631489,1992,0,highway,87,2,10,NA,Yes,Yes
13414.8,September-2002,4790.5,flat,commercial,Outskirts,trapezoid,5,78987,2,0.9258729127319556,1991,1999,highway,48,3,10,NA,No,NA
13141.6,March-1988,6050.0,flat,commercial,Border,rectangle,2,22795,9,0.6172824060806772,1988,0,highway,23,3,10,NA,No,NA
12901.5,May-1984,9552.0,flat,commercial,Border,rectangle,5,24630,9,0.5834595685533523,1967,1975,street,98,2,10,NA,No,NA
7483.7,September-2006,6322.9,villa,residential,Outskirts,rectangle,3,51803,6,0.7112025992558096,1998,0,highway,62,4,10,NA,Yes, No
12914.5,November-1998,5171.6,duplex,residential,Center,irregular,1,12489,10,0.5122536039839719,1993,0,street,81,5,5,NA,Yes,NA
12296.2,January-1970,11895.7,flat,residential,Center,irregular,5,10965,2,0.3544596370146842,1970,0,street,84,2,1,NA,No,NA
6407.8,February-1984,6255.8,villa,residential,Center,irregular,3,20972,4,0.8937586499547379,1970,1979,street,56,3,10,NA,Yes, No
12901.9,March-1998,6833.7,duplex,residential,Outskirts,irregular,2,54699,10,0.6481412571599963,1980,1988,highway,69,2,8,NA,Yes,NA
5228.6,May-1973,5855.9,villa,residential,Outskirts,irregular,5,55115,3,0.8899449258582697,1956,1965,highway,85,2,10,NA,Yes, No
12378.4,December-1995,3944.2,duplex,commercial,Outskirts,rectangle,1,69460,10,0.8512844020545988,1989,0,highway,66,1,1,NA,No,NA
15103.8,September-1975,5958.4,open land,commercial,Border,trapezoid,4,34294,8,0.47939824824904753,1975,0,highway,25,5,10,F,NA,NA
13551.5,March-1977,8042.7,flat,residential,Center,irregular,3,18825,5,0.7129897432784831,1975,0,alley,55,3,9,NA,Yes,NA
14079.9,February-2001,9813.0,flat,commercial,Outskirts,trapezoid,4,56946,4,0.1408074992151983,1997,0,highway,54,3,10,NA,No,NA
12733.3,April-1998,1036.5,villa,residential,Border,trapezoid,4,23695,1,0.21354806833599194,1982,1991,street,70,5,4,NA,Yes, No
6487.0,January-1984,4485.5,villa,residential,Outskirts,rectangle,5,79052,7,0.1972097408720206,1969,1980,highway,7,4,4,NA,Yes,Yes
11960.8,February-1976,1424.3,flat,residential,Center,irregular,2,7428,8,0.6753611723496302,1967,0,alley,65,4,10,NA,Yes,NA
12507.0,January-1995,4445.3,duplex,commercial,Border,trapezoid,5,34310,10,0.19212916763580046,1977,1987,street,57,5,5,NA,No,NA
11736.6,November-1974,4369.1,flat,commercial,Outskirts,irregular,5,77706,3,0.7869256277615897,1955,1963,highway,34,5,5,NA,Yes,NA
12447.3,October-1989,3582.1,flat,residential,Center,irregular,2,13173,2,0.34345489815611363,1989,0,street,35,4,10,NA,No,NA
15500.7,April-2004,10268.0,villa,residential,Center,trapezoid,1,25352,9,0.9931529924914053,2002,0,street,43,2,4,NA,Yes, No
6781.8,September-2003,828.2,villa,residential,Center,rectangle,2,13469,1,0.9058490582087309,2002,0,street,3,1,3,NA,Yes, No
14225.7,April-2003,11007.4,villa,residential,Outskirts,irregular,4,64515,5,0.74233035952752,1990,1999,highway,57,3,3,NA,Yes, No
13632.4,October-1991,1664.2,open land,residential,Outskirts,irregular,2,55279,7,0.992767172873762,1989,0,highway,72,4,9,F,NA,NA
22189.8,April-2004,1476.7,open land,industrial,Outskirts,rectangle,2,51921,1,0.01094283115459771,1998,0,highway,10,4,7,F,NA,NA
11138.0,August-1991,1863.8,flat,residential,Outskirts,irregular,5,77368,4,0.28700454948258447,1991,0,highway,93,5,1,NA,Yes,NA
14667.9,June-2007,3182.0,open land,industrial,Center,trapezoid,3,15799,9,0.6145562100065011,1999,0,street,17,2,10,C,NA,NA
11431.9,June-1974,1930.6,flat,residential,Center,rectangle,3,16771,5,0.2527357585280433,1967,0,street,55,1,2,NA,No,NA
14601.5,September-2003,10538.8,flat,commercial,Outskirts,irregular,3,70746,4,0.9230632624399583,2000,0,highway,4,3,10,NA,Yes,NA
15501.0,October-2005,10998.1,flat,residential,Center,trapezoid,4,21741,8,0.3265412388810439,1994,2003,alley,58,5,8,NA,Yes,NA
13535.4,August-1997,8062.8,duplex,residential,Outskirts,rectangle,4,55857,5,0.2059654860192568,1980,1991,highway,97,5,2,NA,Yes,NA
12874.9,January-1995,5078.5,flat,residential,Border,trapezoid,4,29664,6,0.8176347237581593,1992,0,highway,61,2,5,NA,Yes,NA
13037.1,April-2000,865.4,villa,residential,Border,rectangle,5,33807,10,0.3863609832188263,1999,0,highway,36,2,2,NA,Yes,Yes
13220.8,July-1986,7266.6,duplex,commercial,Outskirts,irregular,5,54542,6,0.6100392732903686,1978,0,highway,16,1,8,NA,Yes,NA
14380.6,February-2003,1515.9,open land,commercial,Outskirts,rectangle,4,75283,8,0.8558103628956844,1997,0,highway,27,2,10,C,NA,NA
13346.3,February-1974,4762.7,open land,residential,Border,rectangle,2,34170,6,0.7627351023256334,1960,0,highway,39,1,5,C,NA,NA
13474.3,August-1978,8138.4,flat,commercial,Center,rectangle,4,16045,3,0.1437980768820193,1975,0,street,26,4,5,NA,No,NA
6502.4,August-1991,1709.2,villa,residential,Center,rectangle,2,11880,4,0.7495596125580437,1972,1980,alley,97,3,7,NA,Yes,Yes
5893.1,July-1990,2589.0,villa,residential,Border,trapezoid,4,32538,3,0.5279782327575344,1990,0,highway,71,5,6,NA,Yes, No
14704.3,January-2005,6610.3,open land,industrial,Outskirts,irregular,2,72000,1,0.8077446533135294,2005,0,highway,6,2,10,C,NA,NA
6580.6,January-1988,10744.3,villa,residential,Border,irregular,3,37158,7,0.0001163167816257138,1985,0,street,93,5,9,NA,Yes, No
15372.9,July-2002,7839.1,flat,commercial,Center,rectangle,1,11837,5,0.18304383020066917,1983,1994,alley,7,5,10,NA,Yes,NA
5985.5,July-1974,4129.0,villa,residential,Center,irregular,2,24687,3,0.6016790564135079,1963,1973,alley,46,1,6,NA,Yes,Yes
12341.5,August-1989,5906.3,flat,commercial,Border,trapezoid,3,38351,6,0.40979758080298523,1971,1981,highway,66,2,7,NA,No,NA
6943.0,March-2007,6104.0,villa,residential,Border,trapezoid,2,31806,1,0.479414956672381,2004,0,street,39,4,1,NA,Yes, No
12238.4,November-2004,892.7,flat,commercial,Outskirts,irregular,4,77183,9,0.4595528232274111,1999,0,highway,37,5,9,NA,Yes,NA
13156.7,August-2009,1461.2,duplex,commercial,Outskirts,rectangle,3,60852,7,0.11862952397693571,2005,0,highway,14,2,1,NA,Yes,NA
13028.3,December-1999,5136.6,duplex,residential,Border,trapezoid,3,36490,8,0.7769850903623631,1992,0,highway,76,2,2,NA,Yes,NA
7523.9,August-1993,10107.7,villa,residential,Border,rectangle,2,31598,8,0.28416761938464763,1991,0,highway,86,5,7,NA,Yes,Yes
13732.5,August-1984,8946.9,duplex,residential,Outskirts,trapezoid,1,62507,2,0.3210542429800194,1978,0,highway,52,2,8,NA,No,NA
13472.2,December-1992,5288.7,flat,commercial,Center,trapezoid,2,12971,10,0.29877006949632456,1982,1990,alley,57,3,10,NA,No,NA
15131.9,January-1994,9722.5,open land,commercial,Outskirts,rectangle,5,52118,9,0.3947626253316139,1984,0,highway,3,1,5,C,NA,NA
15457.7,August-1993,5271.9,open land,residential,Center,rectangle,1,8637,1,0.5557321123163549,1982,0,street,75,2,7,F,NA,NA
14517.7,November-2006,1628.4,open land,residential,Center,irregular,4,24075,7,0.15815313876035086,1989,0,alley,86,3,8,F,NA,NA
