Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
14046.2,May-94,11315.2,duplex,commercial,Border,trapezoid,1,23904mts,4,0.8224138707263454,1990,0.0,highway,35,2,2,NA,No,NA
13791.5,February-1978,9281.3,land,residential,Outskirts,irregular,3,52503mts,2,0.9654534942291951,1968,0.0,highway,30,2,5,C,NA,NA
15151.9,Aug-1995,11968.5,open land,residential,Center,trapezoid,2,2625,6,0.39933499713962606,1977,0.0,street,76,2,3,C,NA,NA
19370.1,April-80,10088.4,flat,commercial,Outskirts,irregular,1,58364mts,10,0.5560312933154979,1973,0.0,highway,97,3,8,,No,NA
12892.1,Mar-1978,8853.8,flat,residential,Outskirts,trapezoid,2,70467mts,10,0.4090475379860118,1966,1974.0,highway,89,2,7,NA,Yes,NA
12120.0,June-1976,1947.1,duplex,residential,Outskirts,irregular,4,55168,1,0.6397001263910316,1967,0.0,highway,15,4,8,NA,Yes,NA
5296.5,August-1988,1917.4,villa,residential,Border,irregular,1,36928,5,0.5007062062738596,1981,0.0,highway,24,2,7,NA,Yes,Yes
7366.6,July-01,5075.3,villa,residential,Border,trapezoid,2,36245,3,0.8836886643731621,2000,0.0,street,46,2,10,NA,Yes,Yes
13497.8,Jul-2001,6760.2,duplex,residential,Center,irregular,3,21534mts,2,0.8356101937977146,1982,1991.0,street,33,2,7,,No,NA
6897.9,Nov-1995,3571.9,villa,residential,Center,rectangle,3,8102,6,0.8642612669610132,1985,1994.0,alley,95,5,6,,Yes, No
13162.0,May-90,6764.6,duplex,commercial,Border,rectangle,2,38399mts,4,0.12039994182770986,1983,0.0,highway,89,5,6,NA,No,NA
22009.7,April-1989,4904.6,land,residential,Outskirts,rectangle,4,71113mts,5,0.22781352069254757,1972,0.0,highway,27,5,1,F,NA,NA
12507.7,December-1981,7781.9,flat,residential,Outskirts,trapezoid,3,64410,4,0.15665908787538374,1963,1971.0,highway,26,2,3,NA,No,
12842.4,July-1976,9319.7,flat,commercial,Outskirts,irregular,2,65994,10,0.6491168262778694,1970,0.0,highway,28,1,9,,Yes,NA
14305.5,May-2008,9978.2,flat,residential,Outskirts,rectangle,2,77475,5,0.19269639462715282,2006,0.0,highway,80,5,2,NA,Yes,NA
6640.1,Jan-2003,6029.2,villa,residential,Border,irregular,5,20088,6,0.7604683726664214,1993,2003.0,highway,14,5,9,NA,Yes, No
15233.1,September-2006,11658.5,duplex,commercial,Outskirts,trapezoid,1,75373,5,0.6360521303154715,1995,2006.0,highway,59,1,7,NA,Yes,
21445.1,April-98,4163.9,duplex,commercial,Center,trapezoid,1,8542,6,0.9436260194435193,1994,0.0,alley,25,4,1,NA,Yes,NA
7917.5,July-2006,11094.1,villa,residential,Outskirts,rectangle,5,79096,1,0.10913914502164257,1989,1999.0,highway,85,4,2,NA,Yes,Yes
12390.2,January-1999,3731.2,duplex,commercial,Center,irregular,3,11998,6,0.08204879845422686,1980,1990.0,street,48,4,6,NA,No,
13759.0,June-1997,4029.9,duplex,commercial,Center,rectangle,2,17912,1,0.8027036793914969,1991,0.0,street,72,2,9,,No,NA
11071.1,May-1977,1499.9,duplex,residential,Border,irregular,3,21434mts,3,0.5561049119988096,1958,1967.0,highway,29,2,2,NA,Yes,NA
13164.4,October-2007,2604.9,duplex,residential,Border,trapezoid,3,21993,6,0.17457629896336868,1988,1998.0,street,3,4,8,NA,No,
5851.6,October-1973,1402.4,villa,residential,Border,rectangle,3,23406,3,0.6063578308769492,1973,0.0,highway,7,1,8,NA,Yes,Yes
14144.2,January-1988,5538.3,land,industrial,Center,irregular,1,21977,6,0.5496261981631896,1969,0.0,alley,10,5,7,C,NA,NA
13328.3,November-1972,4278.8,land,residential,Border,rectangle,3,25905mts,9,0.7113476618467968,1963,0.0,highway,11,2,5,C,NA,NA
5018.9,Jan-1984,1409.4,villa,residential,Center,irregular,2,11970,3,0.802389739206913,1984,0.0,street,71,5,2,NA,Yes,Yes
11560.0,February-1982,3494.5,flat,residential,Border,irregular,2,21649,2,0.35362041047044834,1968,1977.0,highway,71,1,10,,Yes,NA
12470.3,October-2000,3574.9,duplex,residential,Border,irregular,5,23681,3,0.876990415349955,1989,1997.0,highway,77,5,6,NA,Yes,
13052.5,June-1991,4959.6,duplex,residential,Outskirts,rectangle,1,67897mts,7,0.37211910865909514,1990,0.0,highway,51,3,5,NA,No,NA
15398.7,January-1999,8196.5,open land,residential,Center,rectangle,2,11704,7,0.2507755763485364,1983,0.0,street,82,2,1,F,NA,
15385.1,May-2002,9001.1,duplex,commercial,Center,rectangle,1,20465,3,0.9157473830595435,2001,0.0,street,94,4,10,,Yes,
14783.1,June-2006,5808.3,open land,industrial,Border,rectangle,2,32076,7,0.07701864066040587,1998,,highway,52,4,1,F,NA,NA
13798.8,March-08,3855.2,duplex,commercial,Outskirts,trapezoid,5,62644,4,0.21236005291640536,2004,0.0,highway,67,3,8,,Yes,
14056.1,June-2005,5697.1,duplex,commercial,Center,rectangle,3,16133,10,0.4790923187061714,1995,2004.0,street,22,4,5,NA,No,NA
12976.3,September-2002,9669.1,flat,residential,Border,irregular,4,33359,1,0.9819907605038526,1994,0.0,highway,22,3,1,NA,No,
14099.4,June-1976,10194.2,duplex,residential,Center,trapezoid,4,14844,3,0.28237093216507037,1958,1967.0,street,81,3,7,,Yes,NA
13278.5,May-1977,5764.2,duplex,commercial,Center,rectangle,5,5238mts,2,0.18673496304025228,1969,0.0,street,52,4,7,NA,No,
12835.4,Mar-2004,2226.2,flat,commercial,Border,trapezoid,1,29595,3,0.950648579463278,1999,0.0,street,78,5,7,NA,Yes,NA
12974.5,Oct-2006,5133.0,flat,residential,Center,rectangle,5,16221,7,0.9298897732976926,1999,0.0,street,64,1,1,NA,No,NA
15710.4,August-03,10065.6,open land,residential,Border,trapezoid,4,29587,3,0.9040793932206233,1987,0.0,street,10,1,8,C,NA,NA
14734.2,November-1983,10265.3,open land,industrial,Center,rectangle,2,22925,10,0.20388599417237951,1970,0.0,street,11,4,1,C,NA,NA
14050.8,April-2002,4784.7,villa,residential,Center,rectangle,5,2329mts,1,0.44369614933473434,1987,1998.0,street,77,4,1,NA,Yes,Yes
17404.5,October-1999,10710.5,land,commercial,Center,trapezoid,5,22709,1,0.14772629069877674,1998,0.0,alley,38,2,6,F,NA,NA
13273.7,December-1983,2926.9,open land,residential,Center,irregular,3,15313,1,0.4524683124139316,1971,0.0,alley,34,5,1,C,NA,
8337.0,December-98,11642.6,villa,residential,Outskirts,rectangle,2,78521mts,6,0.011285650296346095,1986,1996.0,highway,6,2,4,NA,Yes,Yes
6345.6,November-1996,2979.3,villa,residential,Center,trapezoid,3,3340,7,0.10971393529761364,1984,1995.0,street,60,3,6,NA,Yes,Yes
13073.4,Jun-1997,8535.0,duplex,commercial,Center,irregular,3,10701,9,0.4618464369771623,1984,1995.0,street,69,1,1,,Yes,
14021.8,February-2007,3957.2,duplex,residential,Center,trapezoid,5,18803,6,0.4515859620655308,2005,0.0,alley,96,2,9,NA,No,NA
23919.9,April-1984,11014.5,open land,residential,Center,trapezoid,2,8363,10,0.18802077286514252,1982,0.0,street,17,2,10,F,NA,NA
8095.7,December-93,10062.5,villa,residential,Center,rectangle,4,2953,9,0.4676916801141159,1990,0.0,street,27,3,7,NA,Yes, No
8167.5,July-2002,9040.4,villa,residential,Outskirts,rectangle,5,63018,1,0.4644928504429928,1990,2000.0,highway,16,2,8,,Yes, No
13300.1,January-82,3365.3,duplex,commercial,Center,trapezoid,5,24246,5,0.31951310917088105,1982,0.0,alley,73,4,2,NA,Yes,NA
12957.6,August-1985,2843.4,flat,commercial,Center,trapezoid,5,14473,9,0.6341550689733902,1973,1982.0,street,19,1,9,,Yes,
15729.1,January-1982,11443.3,open land,commercial,Outskirts,rectangle,5,57107,5,0.4240186335605216,1963,0.0,highway,72,2,7,F,NA,NA
15041.1,November-2002,9098.6,open land,commercial,Border,trapezoid,3,22275mts,6,0.4218023099860746,1985,0.0,highway,8,4,4,C,NA,NA
21286.7,April-1975,5171.6,open land,industrial,Center,trapezoid,5,20423mts,9,0.1975807516557616,1972,0.0,street,12,5,7,C,NA,NA
13882.5,October-07,8114.6,duplex,commercial,Outskirts,irregular,3,60243,8,0.07081572501419797,2006,0.0,highway,60,1,10,,Yes,NA
15185.2,Jul-2000,10748.3,duplex,commercial,Outskirts,rectangle,4,76724,4,0.9094197691717528,2000,0.0,highway,38,3,9,NA,No,NA
13830.0,January-1977,1510.4,open land,residential,Outskirts,trapezoid,5,70473,4,0.9406425841697755,1961,,highway,4,1,3,F,NA,
13302.6,November-1976,11959.4,open land,industrial,Border,irregular,2,30656,8,0.089405045917342,1962,,highway,92,3,7,C,NA,
14354.9,October-1992,10744.9,duplex,commercial,Outskirts,irregular,3,59797mts,7,0.31633759094904446,1988,0.0,highway,12,2,10,NA,Yes,NA
13640.7,June-1993,7996.2,flat,commercial,Center,irregular,1,13931,8,0.7754440738849097,1991,0.0,alley,77,2,8,NA,Yes,NA
4929.5,Nov-1976,6300.3,villa,residential,Outskirts,irregular,5,70322,10,0.07262190457974371,1974,0.0,highway,97,2,4,NA,Yes,Yes
11660.1,January-1977,5785.4,duplex,residential,Border,irregular,3,38677,8,0.7012394777353885,1969,0.0,highway,87,4,7,NA,No,
5503.8,October-2000,5091.1,villa,residential,Outskirts,irregular,3,63747mts,5,0.2403631856473838,1999,0.0,highway,95,1,3,NA,Yes,Yes
12538.0,January-2006,6329.3,flat,commercial,Border,irregular,2,22735mts,6,0.638115622500329,2002,0.0,highway,65,1,10,,No,NA
13150.9,February-80,4239.1,open land,industrial,Outskirts,trapezoid,2,51117,1,0.9234553476608095,1971,0.0,highway,19,4,1,C,NA,
12880.5,February-1975,3364.2,flat,commercial,Center,rectangle,5,15276mts,3,0.35673821816416473,1961,1969.0,alley,97,3,8,NA,Yes,
12930.6,June-86,8238.7,flat,residential,Center,trapezoid,1,21810,7,0.43814082709258273,1980,0.0,street,77,3,3,NA,No,NA
12706.3,November-04,1968.5,duplex,commercial,Outskirts,rectangle,2,59847,8,0.7651397284602683,1990,1998.0,highway,36,1,5,,No,
6411.2,May-2002,3929.9,villa,residential,Center,irregular,4,3314,8,0.7889184626203527,1991,2000.0,alley,28,5,1,NA,Yes,Yes
13376.9,June-1982,10715.9,duplex,commercial,Center,irregular,2,8568,4,0.8962057367190773,1982,0.0,street,46,3,3,NA,No,
12649.8,November-95,991.4,flat,residential,Center,trapezoid,1,2889mts,4,0.8294057541023325,1984,1994.0,alley,46,3,6,NA,No,NA
14972.9,January-2009,11005.8,flat,residential,Center,trapezoid,3,3173mts,5,0.7330065578206909,2009,0.0,street,39,1,9,NA,No,NA
13007.1,December-1981,7333.0,duplex,commercial,Center,trapezoid,1,9013,8,0.4828936254934707,1965,1976.0,alley,86,1,2,,No,NA
6235.4,December-1978,5645.7,villa,residential,Outskirts,rectangle,2,69453mts,5,0.9684065411318304,1971,0.0,highway,49,3,4,NA,Yes, No
12540.1,May-1997,1322.4,flat,residential,Outskirts,trapezoid,4,65353,1,0.7477296527080203,1993,0.0,highway,50,3,10,NA,No,
13961.6,October-2002,7707.3,open land,industrial,Border,irregular,4,31490,10,0.44420278783119693,1995,,highway,23,5,7,C,NA,NA
12693.7,May-2005,3213.6,flat,residential,Center,irregular,3,18080,4,0.9988877497839589,1995,2006.0,street,69,2,7,NA,Yes,NA
11568.2,March-1974,1046.1,duplex,commercial,Center,irregular,3,8826,1,0.2864673406324658,1962,1970.0,street,19,4,1,,Yes,NA
13585.2,August-2000,2511.2,land,industrial,Center,irregular,5,2850,8,0.3417840524179344,1994,0.0,alley,19,2,6,C,NA,NA
15358.5,February-1979,7897.8,open land,residential,Center,trapezoid,1,22081,3,0.6982648319140703,1979,0.0,street,34,1,1,F,NA,NA
13371.0,December-1974,1123.9,open land,commercial,Outskirts,rectangle,2,53506,8,0.6296333290331491,1961,0.0,highway,48,1,5,F,NA,
14705.8,March-1972,11918.9,duplex,residential,Center,trapezoid,3,9122,3,0.1691414850343823,1958,1969.0,alley,11,4,5,NA,No,
5812.6,Nov-1985,3703.1,villa,residential,Outskirts,trapezoid,4,51212,2,0.5336596825290166,1983,0.0,highway,61,4,2,,Yes,Yes
7886.5,November-93,11998.4,villa,residential,Border,rectangle,2,22538,3,0.5061250146153289,1976,1985.0,street,34,2,6,NA,Yes, No
16183.9,December-2007,7306.4,open land,commercial,Border,rectangle,2,28042mts,8,0.8031361006737824,2004,0.0,street,19,4,6,F,NA,
5611.2,February-1981,4397.2,villa,residential,Border,rectangle,5,25205,3,0.7089583985883268,1972,0.0,highway,55,1,2,,Yes, No
5978.7,May-1979,9400.2,villa,residential,Border,trapezoid,4,24193mts,8,0.6881357239317242,1967,1976.0,street,76,2,1,NA,Yes, No
11134.3,Aug-1978,5357.3,duplex,residential,Outskirts,irregular,2,64620,9,0.4137861494693671,1963,1972.0,highway,73,5,1,,No,
13621.2,Jun-2008,8328.0,flat,residential,Center,irregular,1,16418,10,0.5448844220440321,1997,2005.0,street,34,3,10,NA,No,NA
14125.5,June-1977,8885.8,open land,industrial,Outskirts,irregular,1,62983,3,0.983598408078458,1959,0.0,highway,65,2,7,F,NA,NA
12553.6,June-1989,5766.3,duplex,commercial,Border,trapezoid,1,21736mts,4,0.7050389783504168,1979,1988.0,street,99,3,6,,No,NA
8675.4,December-2008,10544.4,villa,residential,Center,trapezoid,1,24719,3,0.10128795834529647,1999,0.0,alley,26,2,1,,Yes, No
13520.9,November-1980,4962.7,open land,commercial,Outskirts,irregular,3,58001mts,8,0.9995258066940128,1975,,highway,61,3,4,F,NA,
13053.2,December-1992,8062.1,duplex,commercial,Border,irregular,5,34452,4,0.496740863525338,1983,0.0,street,54,5,3,,Yes,NA
12850.2,July-1988,5128.7,duplex,residential,Outskirts,rectangle,2,73032,10,0.4426625094190968,1973,1984.0,highway,49,5,5,,No,
12567.6,December-93,2261.8,flat,residential,Center,trapezoid,2,21522,10,0.005625569089896643,1974,1983.0,alley,99,2,6,,Yes,
13582.3,February-79,11337.5,flat,commercial,Border,trapezoid,5,28051,7,0.31789791020330405,1973,0.0,street,65,4,6,NA,Yes,NA
12552.4,Aug-2008,6649.3,flat,residential,Center,irregular,5,8608,10,0.5449289307690746,1995,2004.0,street,75,5,5,,No,
6368.3,November-1983,9910.7,villa,residential,Border,irregular,3,21288,2,0.7114147404217311,1969,1978.0,highway,94,4,9,NA,Yes,Yes
11970.6,June-1971,5175.6,flat,residential,Outskirts,rectangle,3,50409,7,0.7154389580694822,1971,0.0,highway,42,2,5,NA,No,
14145.2,May-70,8814.4,duplex,residential,Center,trapezoid,4,10041,7,0.1106288376950948,1966,0.0,alley,1,1,7,NA,No,NA
16366.4,February-2005,8643.7,open land,industrial,Center,rectangle,5,9513mts,5,0.8824872554800333,1993,0.0,street,36,5,5,F,NA,NA
14286.3,January-1979,7307.3,duplex,residential,Center,rectangle,5,6185,8,0.572417473246051,1966,1976.0,alley,98,5,10,NA,Yes,NA
20470.2,April-1990,8742.7,flat,residential,Outskirts,trapezoid,2,50009mts,6,0.9794208920992094,1980,1991.0,highway,68,5,7,,No,
13441.8,September-1991,6522.4,open land,residential,Outskirts,irregular,4,61246mts,8,0.4873896445807878,1972,,highway,21,3,5,C,NA,NA
13269.4,Aug-1981,6741.6,flat,residential,Outskirts,rectangle,1,72819,1,0.41380141638156087,1979,0.0,highway,30,5,7,NA,No,NA
20919.5,April-2007,4216.3,flat,residential,Outskirts,rectangle,1,75249,10,0.5645247426212388,1995,2005.0,highway,15,3,6,,Yes,
12078.6,Sep-1976,6859.7,flat,residential,Center,irregular,2,5820mts,8,0.43703585362864394,1963,1972.0,street,28,3,2,NA,Yes,NA
14969.5,May-2001,8480.3,duplex,commercial,Border,rectangle,1,21985,1,0.6020322945174035,1987,1997.0,highway,8,1,9,NA,Yes,NA
13374.3,December-1996,6741.0,flat,commercial,Outskirts,rectangle,1,73938,6,0.9488234248066422,1987,0.0,highway,52,3,2,NA,Yes,NA
20245.1,April-1998,8951.1,duplex,commercial,Outskirts,irregular,4,59421mts,2,0.16104820154897337,1991,0.0,highway,94,1,7,,No,NA
13169.5,May-1991,10662.8,flat,residential,Outskirts,irregular,1,53976,1,0.168176664972714,1984,0.0,highway,44,3,3,NA,Yes,NA
11772.6,May-1981,5149.2,duplex,commercial,Center,irregular,5,6416,1,0.0347986628216429,1978,0.0,street,85,3,2,NA,No,NA
12303.3,January-1998,2814.0,flat,commercial,Center,trapezoid,1,3676,4,0.28537747347705467,1993,0.0,street,56,2,3,NA,No,NA
5745.3,December-1997,6667.0,villa,residential,Outskirts,irregular,3,76034mts,7,0.9635691280938365,1979,1987.0,highway,82,3,4,NA,Yes, No
15704.1,June-04,8324.2,open land,industrial,Outskirts,trapezoid,2,68489,2,0.7268342108124002,1989,,highway,41,4,4,F,NA,NA
6150.9,Feb-1983,10138.0,villa,residential,Outskirts,irregular,1,71158,7,0.010171140239246812,1978,0.0,highway,63,2,3,NA,Yes,Yes
7796.5,October-1974,8673.1,villa,residential,Center,trapezoid,3,24628mts,6,0.48590516216869917,1972,0.0,alley,21,2,7,NA,Yes, No
13784.2,March-1990,3844.9,open land,industrial,Center,irregular,1,12350mts,6,0.5571620046597978,1977,,alley,82,2,3,F,NA,NA
5622.6,May-1982,1912.6,villa,residential,Border,trapezoid,1,29059,5,0.2691635541340389,1971,1980.0,street,32,1,9,NA,Yes, No
12063.7,November-90,7266.9,flat,residential,Border,irregular,2,25917mts,10,0.6496681238756059,1976,1987.0,highway,35,3,2,NA,Yes,NA
14088.1,July-1986,4587.4,open land,residential,Center,irregular,2,11364,2,0.986961930480095,1984,0.0,alley,69,3,8,C,NA,NA
15553.2,January-2008,8449.1,duplex,commercial,Center,rectangle,4,3552,6,0.8278483710512212,2000,0.0,alley,49,3,6,,Yes,NA
13377.4,July-1979,4740.0,land,residential,Outskirts,irregular,2,62416mts,5,0.6475091606459655,1969,0.0,highway,66,4,3,F,NA,
14146.7,October-1978,7046.8,land,commercial,Outskirts,rectangle,5,65862,8,0.24930050136584503,1972,0.0,highway,65,4,8,C,NA,NA
5546.5,January-1970,2875.5,villa,residential,Center,irregular,2,21763,5,0.6518869662260235,1964,0.0,alley,4,2,3,NA,Yes, No
5483.0,July-71,8095.7,villa,residential,Border,irregular,4,32216,2,0.28290678111863166,1968,0.0,highway,59,4,4,NA,Yes, No
13743.7,January-1977,8905.6,duplex,commercial,Center,irregular,4,7513mts,5,0.7218966734772793,1965,1974.0,street,29,4,9,NA,Yes,NA
13346.0,July-2000,7537.4,flat,commercial,Border,rectangle,4,36090mts,8,0.5258633985256458,1999,0.0,highway,56,2,1,NA,Yes,
12601.9,September-2001,2490.1,flat,residential,Center,rectangle,2,12313mts,3,0.7024733190121341,1986,1997.0,alley,93,2,2,NA,No,NA
12852.3,February-2000,5066.8,flat,commercial,Center,irregular,2,21751,9,0.5277630653226353,1991,0.0,street,23,1,5,NA,Yes,
11109.5,February-1989,889.7,flat,residential,Border,irregular,3,35958mts,10,0.715716717475166,1981,0.0,highway,87,3,9,NA,Yes,
13301.7,Jun-1999,5140.6,flat,residential,Border,trapezoid,4,40164mts,7,0.7105230877209245,1999,0.0,street,80,5,8,NA,Yes,NA
8207.4,Sep-1992,11679.7,villa,residential,Outskirts,trapezoid,1,63910,4,0.7465928103684388,1982,1991.0,highway,52,5,10,,Yes, No
13364.8,December-1984,8393.6,duplex,residential,Outskirts,rectangle,3,56096,7,0.5313331251576,1970,1978.0,highway,24,2,4,,No,NA
14566.5,Mar-2000,4928.8,duplex,residential,Center,trapezoid,4,10105,8,0.843639146613992,1982,1990.0,alley,9,2,6,NA,Yes,NA
21801.3,April-1998,1462.9,land,commercial,Center,irregular,1,15754,6,0.46577056882278445,1990,,alley,23,5,3,F,NA,
21018.4,April-1997,11238.7,flat,commercial,Outskirts,rectangle,3,55875mts,2,0.8882521770534292,1981,1990.0,highway,96,1,1,NA,Yes,NA
14026.1,Apr-2003,8150.9,villa,residential,Border,irregular,1,32643,6,0.2359883975364827,1990,2000.0,highway,20,2,7,NA,Yes, No
14319.8,May-1989,883.8,open land,industrial,Center,rectangle,4,4364mts,6,0.07125194974185567,1987,,alley,92,2,7,F,NA,
5650.5,August-1990,1307.2,villa,residential,Center,trapezoid,5,6494mts,7,0.8348607947267941,1975,1986.0,street,30,1,1,NA,Yes,Yes
7857.1,June-1972,10806.8,villa,residential,Center,trapezoid,4,6772,1,0.6223156583336217,1972,0.0,alley,31,1,2,NA,Yes,Yes
6363.4,March-1992,3502.2,villa,residential,Center,irregular,4,5588,8,0.44556704275792747,1988,0.0,alley,54,5,7,NA,Yes,Yes
5400.0,March-82,2514.7,villa,residential,Outskirts,irregular,5,73707,4,0.6421791946733411,1975,0.0,highway,7,5,4,NA,Yes,Yes
19791.9,April-2003,10371.6,flat,residential,Outskirts,irregular,4,51231,2,0.2594404669421484,1987,1997.0,highway,66,1,1,,No,NA
5513.1,May-1996,2597.9,villa,residential,Outskirts,rectangle,5,65492,8,0.7014429187897189,1989,0.0,highway,96,3,2,NA,Yes, No
10978.7,February-2007,971.5,flat,commercial,Border,irregular,4,20987,4,0.6372243333151294,2000,0.0,highway,91,3,5,NA,No,NA
14401.8,December-2000,7854.0,duplex,commercial,Border,trapezoid,3,35537mts,2,0.7301196479189213,1994,0.0,highway,11,5,2,NA,Yes,NA
7320.1,Nov-2009,3244.9,villa,residential,Center,trapezoid,3,3685,3,0.6035239970597839,1996,2005.0,street,15,4,7,NA,Yes, No
15933.0,May-90,9700.4,open land,residential,Center,irregular,1,24549mts,3,0.6274300402799495,1975,0.0,alley,64,3,7,F,NA,NA
13071.9,October-1983,6406.8,duplex,residential,Center,rectangle,4,4750,9,0.8236120973893576,1973,1981.0,street,19,1,1,NA,No,NA
13124.4,February-1987,2300.4,flat,residential,Center,rectangle,2,22573,2,0.7558035115785212,1985,0.0,alley,1,5,1,NA,No,NA
13974.3,February-77,6315.6,open land,residential,Border,trapezoid,2,39138,3,0.6599101714171722,1962,0.0,highway,2,5,3,C,NA,NA
11770.0,September-2000,1875.3,duplex,commercial,Border,irregular,3,23455,4,0.611842382781879,1998,0.0,highway,71,5,6,NA,No,NA
22757.6,April-1985,8763.0,open land,industrial,Border,rectangle,3,39537,4,0.3962784169074016,1982,,street,70,5,8,F,NA,NA
14496.9,January-1988,9087.8,duplex,residential,Border,rectangle,5,23914,2,0.18883199555633423,1974,1984.0,highway,26,2,9,NA,Yes,
14453.8,Jan-1993,4108.7,land,industrial,Center,irregular,4,5035mts,2,0.9939677078044693,1975,0.0,alley,93,5,8,F,NA,NA
16101.7,December-00,8491.8,land,commercial,Border,trapezoid,1,32947mts,8,0.6422373038410137,1989,0.0,highway,28,3,9,F,NA,NA
13888.5,July-1992,9474.5,flat,commercial,Center,trapezoid,4,23469mts,9,0.43696635749385193,1979,1989.0,street,39,2,8,NA,No,NA
15602.3,July-1993,9713.0,land,commercial,Center,trapezoid,3,21872,7,0.01356935449521579,1987,0.0,alley,72,5,5,C,NA,
12645.3,September-1987,8226.5,flat,residential,Border,irregular,1,34500,3,0.5790940447957383,1980,0.0,highway,59,5,10,NA,No,
12581.7,September-1980,804.4,open land,commercial,Border,rectangle,1,31703,7,0.02716798911380136,1964,0.0,street,7,4,1,C,NA,
18922.0,April-1974,7438.2,flat,commercial,Border,irregular,2,39262,9,0.9438014174310453,1961,1969.0,highway,84,5,9,NA,No,NA
14935.0,November-2008,10999.1,flat,residential,Outskirts,rectangle,1,59490,1,0.2875478903517049,2004,0.0,highway,17,5,7,NA,No,NA
14394.2,November-06,7456.0,duplex,commercial,Center,irregular,4,8119,5,0.06688182950779065,2004,0.0,alley,10,4,7,NA,No,NA
15095.8,Mar-1974,9232.1,open land,commercial,Center,rectangle,5,25236,7,0.3368063085906954,1963,0.0,alley,79,3,7,C,NA,NA
6342.1,February-2009,1191.9,villa,residential,Outskirts,irregular,2,74664,1,0.682835750440859,2008,0.0,highway,7,2,9,NA,Yes, No
16355.1,January-2003,8736.7,open land,residential,Center,rectangle,4,21677,3,0.1356141838121201,1996,0.0,street,87,3,6,F,NA,NA
14651.7,January-1987,9448.2,land,commercial,Center,irregular,4,4645mts,7,0.877983800531638,1986,0.0,alley,53,5,3,C,NA,NA
13846.3,September-1991,4086.3,duplex,commercial,Center,rectangle,1,13507mts,3,0.611108432293229,1979,1988.0,alley,79,1,5,,Yes,
5942.7,July-1975,3731.7,villa,residential,Border,trapezoid,4,35935mts,1,0.20432869914638707,1974,0.0,street,61,4,7,,Yes,Yes
12481.8,December-87,3054.8,duplex,commercial,Outskirts,trapezoid,1,67375,5,0.29872243688625444,1978,0.0,highway,64,4,2,,Yes,NA
12797.1,May-2005,1094.7,duplex,commercial,Outskirts,rectangle,3,58534,1,0.7503269985570793,1998,0.0,highway,28,4,2,NA,No,NA
7000.4,June-1978,7009.9,villa,residential,Center,trapezoid,3,13850,10,0.38362665996929957,1971,0.0,street,27,1,8,NA,Yes,Yes
6479.2,June-75,6202.4,villa,residential,Center,trapezoid,2,13175mts,8,0.9062305537828955,1965,1976.0,alley,49,1,2,,Yes, No
21001.0,April-1997,1931.4,land,residential,Center,trapezoid,4,18901mts,2,0.518441875848702,1993,0.0,street,66,3,2,C,NA,NA
15048.0,May-2009,5100.6,open land,residential,Border,rectangle,4,35974,9,0.6377806435553279,1990,0.0,highway,23,1,1,F,NA,NA
8270.8,August-1978,11939.9,villa,residential,Center,rectangle,2,17281,2,0.2571169266355233,1968,1979.0,street,52,3,10,NA,Yes, No
13320.1,June-1989,1427.9,open land,industrial,Center,rectangle,1,10538,6,0.6187912002017093,1973,0.0,street,3,5,1,C,NA,NA
15571.8,April-2007,10239.8,villa,residential,Outskirts,trapezoid,3,55266,7,0.3053209579041126,2004,0.0,highway,45,2,9,NA,Yes,Yes
14394.1,March-1982,9765.7,duplex,residential,Center,rectangle,3,3446,5,0.8764680137088026,1965,1974.0,alley,42,2,5,,No,NA
15203.7,May-2002,11802.3,duplex,commercial,Border,trapezoid,3,27611,4,0.32179850205201754,1989,1999.0,street,37,3,8,NA,Yes,NA
5462.5,September-1975,3293.8,villa,residential,Border,rectangle,3,39607,7,0.6802744863490209,1970,0.0,street,43,5,2,,Yes, No
6288.0,October-93,6034.9,villa,residential,Border,rectangle,1,35583,10,0.3536230127104981,1977,1985.0,street,29,1,1,NA,Yes,Yes
4815.7,November-1971,4996.1,villa,residential,Border,irregular,5,37377,8,0.5619918490288293,1956,1964.0,highway,21,5,1,NA,Yes,Yes
4983.5,October-1990,3321.7,villa,residential,Center,irregular,3,20209,9,0.9458213521579301,1990,0.0,street,91,2,1,,Yes, No
14458.4,March-2006,4162.7,land,residential,Border,irregular,3,24436mts,4,0.9007734832333034,1988,,street,21,4,5,F,NA,NA
6583.4,Aug-1978,4337.5,villa,residential,Outskirts,trapezoid,1,61973,2,0.004016606503313369,1973,0.0,highway,29,4,10,NA,Yes,Yes
14307.3,December-2000,6093.4,flat,commercial,Center,rectangle,5,7169mts,1,0.8313503677571767,1990,2000.0,street,5,5,9,NA,No,
12371.4,Oct-1975,3966.4,flat,residential,Center,irregular,3,5325,4,0.7010336122450208,1960,1971.0,street,20,4,10,NA,Yes,NA
21347.0,April-2006,9405.2,flat,residential,Center,trapezoid,4,15330mts,2,0.5327867464982745,2006,0.0,street,95,3,5,NA,No,NA
5865.7,July-1971,10541.9,villa,residential,Border,irregular,5,22431mts,1,0.09481243054458366,1960,1970.0,street,59,4,3,NA,Yes,Yes
